step,loss,top1,top5,valid_spans,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
20,2.923823833465576,0.6906906906906907,0.7627627627627628,333,967.7896331846714,0.0,3848.48974609375,4544.0,1.0836201049969532
21,3.193408489227295,0.6923076923076923,0.7514792899408284,338,2193.0195214152336,0.0,3848.48974609375,4544.0,1.127425945000141
22,3.187213897705078,0.65625,0.6818181818181818,352,1042.7843555510044,0.0,3848.48974609375,4544.0,1.1724528370104963
23,4.5803046226501465,0.5243553008595988,0.5730659025787965,349,1726.7685881257057,0.0,3848.48974609375,4544.0,1.2174860829982208
24,1.3492323160171509,0.871875,0.896875,320,932.5871079266071,0.0,3848.48974609375,4544.0,1.259868434004602
25,2.510467529296875,0.7478260869565218,0.7942028985507247,345,1303.3077726364136,0.0,3848.48974609375,4544.0,1.3043443549977383
26,3.013866662979126,0.6827195467422096,0.7308781869688386,353,1061.4882542788982,0.0,3848.48974609375,4544.0,1.3494420220085885
27,1.7343956232070923,0.8262195121951219,0.8445121951219512,328,955.2976698726416,0.0,3848.48974609375,4544.0,1.392296311998507
28,1.911145567893982,0.7964601769911505,0.831858407079646,339,949.7993087470531,0.0,3848.48974609375,4544.0,1.4364533480111277
29,2.7377429008483887,0.7250755287009063,0.7462235649546828,331,995.4524568915367,0.0,3848.48974609375,4544.0,1.4799165320000611
30,3.180988073348999,0.6846590909090909,0.7130681818181818,352,1632.3792130947113,0.0,3848.48974609375,4544.0,1.5250109300104668
31,3.002944231033325,0.6827195467422096,0.7138810198300283,353,1153.2291109859943,0.0,3848.48974609375,4544.0,1.5701626660011243
32,2.1569344997406006,0.747093023255814,0.8081395348837209,344,1042.9952290058136,0.0,3848.48974609375,4544.0,1.6145094360108487
33,1.2164440155029297,0.8768328445747801,0.8944281524926686,341,1080.6738752126694,0.0,3848.48974609375,4544.0,1.658506057006889
34,2.0045392513275146,0.7880597014925373,0.8149253731343283,335,1218.8651980757713,0.0,3848.48974609375,4544.0,1.7021851989993593
35,1.7873148918151855,0.7867867867867868,0.8168168168168168,333,919.2346610724926,0.0,3848.48974609375,4544.0,1.7454458930005785
36,2.1975982189178467,0.7585227272727273,0.7926136363636364,352,1007.4824874103069,0.0,3848.48974609375,4544.0,1.7905547440022929
37,3.11665678024292,0.6647230320699709,0.7026239067055393,343,1450.4576715230942,0.0,3848.48974609375,4544.0,1.8348779910011217
38,2.5024232864379883,0.7351190476190477,0.7708333333333334,336,1337.887444138527,0.0,3848.48974609375,4544.0,1.8787157230108278
39,2.1703743934631348,0.7457627118644068,0.807909604519774,354,866.9718850553036,0.0,3848.48974609375,4544.0,1.923924804010312
40,2.1906912326812744,0.7720797720797721,0.8091168091168092,351,1142.391550809145,0.0,3848.48974609375,4544.0,1.968980901001487
41,1.741621732711792,0.7922437673130194,0.8365650969529086,361,1088.354860007763,0.0,3848.48974609375,4544.0,2.0145762970059877
42,1.300856351852417,0.8753709198813057,0.884272997032641,337,817.5759883671999,0.0,3848.48974609375,4544.0,2.058291998007917
43,1.2591009140014648,0.8668730650154799,0.8854489164086687,323,646.9656340181828,0.0,3848.48974609375,4544.0,2.100824120003381
44,2.4042282104492188,0.7215568862275449,0.7664670658682635,334,1099.9826357066631,0.0,3848.48974609375,4544.0,2.1443498720036587
45,3.3469078540802,0.6287425149700598,0.7035928143712575,334,1208.151017844677,0.0,3848.48974609375,4544.0,2.188077634011279
46,2.152841091156006,0.7869318181818182,0.8267045454545454,352,1365.597687393427,0.0,3848.48974609375,4544.0,2.2330997420067433
47,2.1453826427459717,0.764367816091954,0.8160919540229885,348,1256.837562263012,0.0,3848.48974609375,4544.0,2.2779432450042805
48,1.6017330884933472,0.8174157303370787,0.848314606741573,356,905.2511931955814,0.0,3848.48974609375,4544.0,2.3235898870043457
49,1.7306486368179321,0.8184438040345822,0.8559077809798271,347,791.5028369128704,0.0,3848.48974609375,4544.0,2.3682694739982253
50,1.778708577156067,0.7958579881656804,0.8550295857988166,338,1014.2569867968559,0.0,3848.48974609375,4544.0,2.4123013540083775
51,0.9473657011985779,0.8818443804034583,0.9193083573487032,347,563.6013207286596,0.0,3848.48974609375,4544.0,2.4568650130095193
52,1.0311204195022583,0.8623853211009175,0.8990825688073395,327,847.0332966446877,0.0,3848.48974609375,4544.0,2.49972872401122
53,1.7461237907409668,0.773371104815864,0.8385269121813032,353,787.5736989080906,0.0,3848.48974609375,4544.0,2.544872302998556
54,0.6059269309043884,0.9242424242424242,0.9545454545454546,330,563.7082882076502,0.0,3848.48974609375,4544.0,2.5881327469978714
55,0.8906682729721069,0.8637770897832817,0.9102167182662538,323,655.079867169261,0.0,3848.48974609375,4544.0,2.6307402180100325
56,1.537476897239685,0.8235294117647058,0.8647058823529412,340,689.4167931377888,0.0,3848.48974609375,4544.0,2.674807931005489
57,1.5753196477890015,0.7859327217125383,0.8501529051987767,327,804.4335260689259,0.0,3848.48974609375,4544.0,2.717674988001818
58,1.7157238721847534,0.8136094674556213,0.849112426035503,338,859.4042456746101,0.0,3848.48974609375,4544.0,2.761741841008188
59,2.5737011432647705,0.7088607594936709,0.7689873417721519,316,988.2588686048985,0.0,3848.48974609375,4544.0,2.803792759004864
60,1.6613383293151855,0.7988980716253443,0.859504132231405,363,645.0967331826687,0.0,3848.48974609375,4544.0,2.849705040003755
61,1.6590021848678589,0.8042813455657493,0.8470948012232415,327,776.5706755816936,0.0,3848.48974609375,4544.0,2.8927921209979104
62,1.6298214197158813,0.8435374149659864,0.8605442176870748,294,808.9628392606974,0.0,3848.48974609375,4544.0,2.932856730010826
63,1.3577498197555542,0.8138801261829653,0.8738170347003155,317,741.5919658541679,0.0,3848.48974609375,4544.0,2.9749215560004814
64,1.3808836936950684,0.8376623376623377,0.8896103896103896,308,682.1622325927019,0.0,3848.48974609375,4544.0,3.016033724998124
65,1.4486497640609741,0.8103448275862069,0.8735632183908046,348,676.2376949042082,0.0,3848.48974609375,4544.0,3.0606497510016197
66,1.7640461921691895,0.8066298342541437,0.8480662983425414,362,775.0590313971043,0.0,3848.48974609375,4544.0,3.106446767007583
67,1.810449242591858,0.8011527377521613,0.8472622478386167,347,882.2115110456944,0.0,3848.48974609375,4544.0,3.1511112680018414
68,1.3282231092453003,0.8048048048048048,0.8588588588588588,333,702.393675789237,0.0,3848.48974609375,4544.0,3.1945175860018935
69,1.371645212173462,0.8367346938775511,0.8892128279883382,343,725.1172679662704,0.0,3848.48974609375,4544.0,3.2386388309969334
70,0.8701443672180176,0.9006024096385542,0.9307228915662651,332,634.8904249966145,0.0,3848.48974609375,4544.0,3.281871831000899
71,1.424471378326416,0.8260869565217391,0.8695652173913043,345,765.8180402368307,0.0,3848.48974609375,4544.0,3.3263428490026854
72,1.8802516460418701,0.7564469914040115,0.833810888252149,349,962.2115091383457,0.0,3848.48974609375,4544.0,3.370901810005307
73,1.400364637374878,0.8323699421965318,0.8872832369942196,346,640.9460861831903,0.0,3848.48974609375,4544.0,3.4152058489999035
74,1.3133937120437622,0.8338028169014085,0.8929577464788733,355,803.8919657766819,0.0,3848.48974609375,4544.0,3.4604251510027098
75,1.2688376903533936,0.8286516853932584,0.8932584269662921,356,948.5553377270699,0.0,3848.48974609375,4544.0,3.50566323500243
76,1.5240758657455444,0.7957957957957958,0.8798798798798799,333,775.4830603301525,0.0,3848.48974609375,4544.0,3.548972472999594
77,0.4350816011428833,0.9228486646884273,0.9584569732937686,337,483.04431150853634,0.0,3848.48974609375,4544.0,3.5927004359982675
78,1.3091925382614136,0.8699690402476781,0.891640866873065,323,687.7115771472454,0.0,3848.48974609375,4544.0,3.6354606759996386
79,0.42434272170066833,0.9463722397476341,0.9652996845425867,317,412.09373342990875,0.0,3848.48974609375,4544.0,3.6772802799969213
80,0.8646700382232666,0.9027355623100304,0.9483282674772037,329,655.3730562329292,0.0,3848.48974609375,4544.0,3.7201799809990916
81,0.4821522831916809,0.925,0.9625,320,487.4863819628954,0.0,3848.48974609375,4544.0,3.762383804001729
82,1.0736886262893677,0.8613569321533924,0.8967551622418879,339,741.4897875636816,0.0,3848.48974609375,4544.0,3.8061132290022215
83,1.2261903285980225,0.8768328445747801,0.9090909090909091,341,662.0545883625746,0.0,3848.48974609375,4544.0,3.8499699200037867
84,1.275911808013916,0.8588235294117647,0.8970588235294118,340,607.6084322631359,0.0,3848.48974609375,4544.0,3.893867160004447
85,1.1036372184753418,0.8641304347826086,0.907608695652174,368,826.8575458824635,0.0,3848.48974609375,4544.0,3.940118804006488
86,0.9773384928703308,0.84,0.9114285714285715,350,840.5551765561104,0.0,3848.48974609375,4544.0,3.984956778003834
87,2.3602075576782227,0.6988636363636364,0.7784090909090909,352,998.6949468553066,0.0,3848.48974609375,4544.0,4.0300719540100545
88,0.8558031916618347,0.8670520231213873,0.9421965317919075,346,562.8843330144882,0.0,3848.48974609375,4544.0,4.074930939998012
89,1.2727879285812378,0.8181818181818182,0.8977272727272727,352,671.2467950284481,0.0,3848.48974609375,4544.0,4.119937359006144
90,0.537423849105835,0.9331306990881459,0.9513677811550152,329,412.0826187953353,0.0,3848.48974609375,4544.0,4.162981016008416
91,1.5734179019927979,0.8195266272189349,0.8816568047337278,338,769.3166074454784,0.0,3848.48974609375,4544.0,4.206722692004405
92,1.2178922891616821,0.8429752066115702,0.9173553719008265,363,659.2155971229076,0.0,3848.48974609375,4544.0,4.252548333999584
93,0.419555127620697,0.936046511627907,0.9709302325581395,344,510.7836064398289,0.0,3848.48974609375,4544.0,4.296833423999487
94,1.583046555519104,0.7928176795580111,0.8867403314917127,362,814.3377971053123,0.0,3848.48974609375,4544.0,4.342822229999001
95,1.87449049949646,0.7317784256559767,0.8396501457725948,343,879.6055271923542,0.0,3848.48974609375,4544.0,4.387114319004468
96,1.1870508193969727,0.8498583569405099,0.9036827195467422,353,719.9756245613098,0.0,3848.48974609375,4544.0,4.431785663997289
97,0.8722201585769653,0.8832335329341318,0.937125748502994,334,678.68207731843,0.0,3848.48974609375,4544.0,4.475107675010804
98,0.6869574785232544,0.9006024096385542,0.9518072289156626,332,556.9477660506964,0.0,3848.48974609375,4544.0,4.518923934010672
99,1.07926607131958,0.867816091954023,0.9137931034482759,348,583.7499628961086,0.0,3848.48974609375,4544.0,4.563536624002154
100,0.7233877778053284,0.9101796407185628,0.9461077844311377,334,511.0827247053385,0.0,3848.48974609375,4544.0,4.606751598010305
101,0.49526447057724,0.9256965944272446,0.9752321981424149,323,586.8170143663883,0.0,3848.48974609375,4544.0,4.649727834010264
102,1.0129245519638062,0.8779761904761905,0.9196428571428571,336,655.4596967995167,0.0,3848.48974609375,4544.0,4.6934209059982095
103,0.8693830370903015,0.8806818181818182,0.9517045454545454,352,712.386273086071,0.0,3848.48974609375,4544.0,4.7383602790068835
104,1.070387363433838,0.8603351955307262,0.9022346368715084,358,639.6630770564079,0.0,3848.48974609375,4544.0,4.784106375009287
105,0.3432922959327698,0.9437086092715232,0.9801324503311258,302,539.1888586580753,0.0,3848.48974609375,4544.0,4.824650655005826
106,1.1008939743041992,0.8666666666666667,0.9072463768115943,345,635.9013589471579,0.0,3848.48974609375,4544.0,4.868938990010065
107,1.0446244478225708,0.8591954022988506,0.8994252873563219,348,644.4063767194748,0.0,3848.48974609375,4544.0,4.9133847979974234
108,1.2562808990478516,0.8521505376344086,0.9005376344086021,372,683.0111001729965,0.0,3848.48974609375,4544.0,4.9602246490103425
109,0.7064670920372009,0.8898305084745762,0.9519774011299436,354,591.948388621211,0.0,3848.48974609375,4544.0,5.00500233200728
110,1.079872488975525,0.8459302325581395,0.9186046511627907,344,644.7160770893097,0.0,3848.48974609375,4544.0,5.049384190002456
111,1.045980453491211,0.8487394957983193,0.9131652661064426,357,600.2211335450411,0.0,3848.48974609375,4544.0,5.094876969000325
112,1.5619182586669922,0.776536312849162,0.88268156424581,358,800.7310950756073,0.0,3848.48974609375,4544.0,5.142729931001668
113,0.4183310866355896,0.9582089552238806,0.9701492537313433,335,359.63130700588226,0.0,3848.48974609375,4544.0,5.188276849003159
114,0.40757107734680176,0.9487951807228916,0.9668674698795181,332,411.6368419378996,0.0,3848.48974609375,4544.0,5.233584054003586
115,1.3622817993164062,0.8295454545454546,0.8892045454545454,352,656.3962166011333,0.0,3848.48974609375,4544.0,5.281077908002771
116,0.6044361591339111,0.918429003021148,0.9577039274924471,331,483.1414272785187,0.0,3848.48974609375,4544.0,5.326504515003762
117,0.990302562713623,0.8742690058479532,0.9210526315789473,342,624.1720130443573,0.0,3848.48974609375,4544.0,5.372966131006251
118,0.36713388562202454,0.9513677811550152,0.9756838905775076,329,362.6854466944933,0.0,3848.48974609375,4544.0,5.418125570999109
119,0.480868399143219,0.9365079365079365,0.9619047619047619,315,496.6856753528118,0.0,3848.48974609375,4544.0,5.4619062389974715
120,1.0391989946365356,0.8600583090379009,0.9183673469387755,343,688.8719293475151,0.0,3848.48974609375,4544.0,5.508479725001962
121,0.9227345585823059,0.8997050147492626,0.9144542772861357,339,499.0166597366333,0.0,3848.48974609375,4544.0,5.554413759004092
122,0.7393611669540405,0.9197530864197531,0.9475308641975309,324,496.5431086421013,0.0,3848.48974609375,4544.0,5.599081300999387
123,0.30255335569381714,0.9561128526645768,0.9811912225705329,319,387.8650956004858,0.0,3848.48974609375,4544.0,5.643038112000795
124,0.5959142446517944,0.9183098591549296,0.9577464788732394,355,435.26150581240654,0.0,3848.48974609375,4544.0,5.690553029999137
125,0.7572305798530579,0.8875739644970414,0.9408284023668639,338,572.7519495934248,0.0,3848.48974609375,4544.0,5.736570581007982
126,0.8581085801124573,0.8830409356725146,0.9385964912280702,342,557.7703264057636,0.0,3848.48974609375,4544.0,5.782892051996896
127,0.7060021758079529,0.887905604719764,0.9528023598820059,339,537.7882419973612,0.0,3848.48974609375,4544.0,5.8289421960071195
128,1.080369234085083,0.8731117824773413,0.918429003021148,331,610.4706787467003,0.0,3848.48974609375,4544.0,5.874672507998184
129,0.9167590141296387,0.8724637681159421,0.9246376811594202,345,613.9171647876501,0.0,3848.48974609375,4544.0,5.921022686001379
130,0.7430601716041565,0.8952095808383234,0.9401197604790419,334,561.3144115656614,0.0,3848.48974609375,4544.0,5.9664102219976485
131,0.8493136167526245,0.8939393939393939,0.9272727272727272,330,582.0179819762707,0.0,3848.48974609375,4544.0,6.011604614002863
132,1.0467053651809692,0.8482142857142857,0.9166666666666666,336,701.1311267018318,0.0,3848.48974609375,4544.0,6.057327774004079
133,0.41345617175102234,0.937125748502994,0.9790419161676647,334,490.6168664842844,0.0,3848.48974609375,4544.0,6.102959502997692
134,0.30755332112312317,0.9545454545454546,0.9818181818181818,330,419.9890709966421,0.0,3848.48974609375,4544.0,6.14801775199885
135,1.0848939418792725,0.8583815028901735,0.9075144508670521,346,615.3930577486753,0.0,3848.48974609375,4544.0,6.194901064998703
136,0.660874605178833,0.8997134670487106,0.9484240687679083,349,567.5691460818052,0.0,3848.48974609375,4544.0,6.241903166999691
137,0.7985632419586182,0.8691588785046729,0.9439252336448598,321,658.0362715423107,0.0,3848.48974609375,4544.0,6.286665399005869
138,0.6755666136741638,0.9201183431952663,0.9585798816568047,338,591.0618683844805,0.0,3848.48974609375,4544.0,6.332952391006984
139,0.6720218062400818,0.9109195402298851,0.9540229885057471,348,550.2182080000639,0.0,3848.48974609375,4544.0,6.37985527300043
140,1.0780116319656372,0.8579881656804734,0.9171597633136095,338,680.7483991086483,0.0,3848.48974609375,4544.0,6.425915553001687
141,1.0732342004776,0.8757396449704142,0.9112426035502958,338,638.6066297441721,0.0,3848.48974609375,4544.0,6.4718936040007975
142,0.586181640625,0.9212827988338192,0.9504373177842566,343,497.1214766353369,0.0,3848.48974609375,4544.0,6.518129567004507
143,0.945103108882904,0.853185595567867,0.9307479224376731,361,684.3898312449455,0.0,3848.48974609375,4544.0,6.566281555002206
144,1.0917270183563232,0.8611111111111112,0.9228395061728395,324,721.9575133025646,0.0,3848.48974609375,4544.0,6.610812498009182
145,0.6663909554481506,0.9104477611940298,0.9552238805970149,335,618.4646242409945,0.0,3848.48974609375,4544.0,6.656211577006616
146,1.119337558746338,0.8181818181818182,0.9030303030303031,330,854.6559403240681,0.0,3848.48974609375,4544.0,6.701486946010846
147,0.5980454683303833,0.9056603773584906,0.9622641509433962,318,593.59577485919,0.0,3848.48974609375,4544.0,6.745709916009218
148,0.7529807090759277,0.8963414634146342,0.9420731707317073,328,546.4157077819109,0.0,3848.48974609375,4544.0,6.791085007003858
149,0.844987690448761,0.8885869565217391,0.9347826086956522,368,595.5154452621937,0.0,3848.48974609375,4544.0,6.839666498010047
150,1.0067561864852905,0.863768115942029,0.9333333333333333,345,690.1460998356342,0.0,3848.48974609375,4544.0,6.886463475006167
151,1.026994228363037,0.8613569321533924,0.9233038348082596,339,785.2351727485657,0.0,3848.48974609375,4544.0,6.932356286997674
152,0.8347321152687073,0.9065155807365439,0.9461756373937678,353,530.2123927175999,0.0,3848.48974609375,4544.0,6.979471250000643
153,0.1802423894405365,0.9696048632218845,0.993920972644377,329,366.39153276383877,0.0,3848.48974609375,4544.0,7.024510387011105
154,0.8158889412879944,0.8922155688622755,0.9491017964071856,334,575.1130800843239,0.0,3848.48974609375,4544.0,7.070265405011014
155,0.3801768720149994,0.9323076923076923,0.9784615384615385,325,436.7488547414541,0.0,3848.48974609375,4544.0,7.115006050007651
156,0.6659492254257202,0.9019607843137255,0.957983193277311,357,535.017095208168,0.0,3848.48974609375,4544.0,7.162690160999773
157,0.5958067178726196,0.9005847953216374,0.9590643274853801,342,535.4649466723204,0.0,3848.48974609375,4544.0,7.2090331409999635
158,0.4026472568511963,0.9425981873111783,0.972809667673716,331,460.4769978672266,0.0,3848.48974609375,4544.0,7.25424214200757
159,0.7689216136932373,0.8757225433526011,0.9566473988439307,346,679.2260758429766,0.0,3848.48974609375,4544.0,7.3009337700059405
160,0.9347430467605591,0.8672566371681416,0.9233038348082596,339,598.2898962944746,0.0,3848.48974609375,4544.0,7.347056388010969
161,0.39603906869888306,0.9365558912386707,0.9788519637462235,331,417.9284041970968,0.0,3848.48974609375,4544.0,7.392370382003719
162,0.6924802660942078,0.8742331288343558,0.941717791411043,326,626.3277617692947,0.0,3848.48974609375,4544.0,7.437144312003511
163,1.065521478652954,0.8333333333333334,0.9272727272727272,330,770.5616946220398,0.0,3848.48974609375,4544.0,7.482535151997581
164,0.6646836400032043,0.9188405797101449,0.9478260869565217,345,481.57734863460064,0.0,3848.48974609375,4544.0,7.52923218900105
165,0.3809596002101898,0.9300291545189504,0.967930029154519,343,432.27929939329624,0.0,3848.48974609375,4544.0,7.5754217189969495
166,0.7042577862739563,0.893491124260355,0.9408284023668639,338,527.6614137589931,0.0,3848.48974609375,4544.0,7.621437218011124
167,0.8679208755493164,0.8840579710144928,0.9333333333333333,345,594.0189274251461,0.0,3848.48974609375,4544.0,7.668057215007138
168,0.6209568977355957,0.9196428571428571,0.9613095238095238,336,501.0598383843899,0.0,3848.48974609375,4544.0,7.7139953459991375
169,0.7568512558937073,0.901840490797546,0.9447852760736196,326,535.0364326238632,0.0,3848.48974609375,4544.0,7.758904289003112
170,0.6722266674041748,0.8935574229691877,0.9495798319327731,357,482.2482705414295,0.0,3848.48974609375,4544.0,7.806779058999382
171,0.6001288890838623,0.9171597633136095,0.9644970414201184,338,509.23074465990067,0.0,3848.48974609375,4544.0,7.852860800005146
172,0.7397232055664062,0.8904899135446686,0.9481268011527377,347,633.6535857915878,0.0,3848.48974609375,4544.0,7.900329333002446
173,0.4051171541213989,0.9347826086956522,0.9751552795031055,322,456.15650513768196,0.0,3848.48974609375,4544.0,7.944676428000093
174,0.27691859006881714,0.9666666666666667,0.9848484848484849,330,379.157414868474,0.0,3848.48974609375,4544.0,7.989792644002591
175,0.8111660480499268,0.8930635838150289,0.9421965317919075,346,578.0905527174473,0.0,3848.48974609375,4544.0,8.036509604004095
176,0.14646300673484802,0.9704918032786886,0.9901639344262295,305,322.41193532943726,0.0,3848.48974609375,4544.0,8.079595433999202
177,0.9972879886627197,0.8788732394366198,0.9211267605633803,355,565.7209772467613,0.0,3848.48974609375,4544.0,8.127291910001077
178,0.5615057945251465,0.9210526315789473,0.9619883040935673,342,510.4715985953808,0.0,3848.48974609375,4544.0,8.173924362010439
179,0.5988166928291321,0.9156976744186046,0.9563953488372093,344,493.1832309663296,0.0,3848.48974609375,4544.0,8.220267543001682
180,0.6741631627082825,0.9056047197640118,0.9498525073746312,339,524.6658403724432,0.0,3848.48974609375,4544.0,8.266463623003801
181,0.43523159623146057,0.9426751592356688,0.964968152866242,314,428.6132460385561,0.0,3848.48974609375,4544.0,8.310506820998853
182,0.721808671951294,0.9030303030303031,0.9484848484848485,330,571.0301571041346,0.0,3848.48974609375,4544.0,8.35557849300676
183,0.27235284447669983,0.9610778443113772,0.9880239520958084,334,393.1214823871851,0.0,3848.48974609375,4544.0,8.401174402999459
184,0.5893527865409851,0.92,0.9485714285714286,350,593.22001516819,0.0,3848.48974609375,4544.0,8.448013846005779
185,0.7540259957313538,0.8714285714285714,0.9514285714285714,350,584.5207129716873,0.0,3848.48974609375,4544.0,8.495060396002373
186,0.7516735792160034,0.8704225352112676,0.9464788732394366,355,596.4536095261574,0.0,3848.48974609375,4544.0,8.542568381002638
187,0.3369419276714325,0.9498525073746312,0.9882005899705014,339,434.1803426146507,0.0,3848.48974609375,4544.0,8.58836425699701
188,0.4571376144886017,0.9408284023668639,0.9704142011834319,338,452.94963981211185,0.0,3848.48974609375,4544.0,8.634463562004385
189,0.48949992656707764,0.94,0.9766666666666667,300,450.67150434851646,0.0,3848.48974609375,4544.0,8.67697185400175
190,0.46749570965766907,0.9215116279069767,0.9680232558139535,344,496.0822704732418,0.0,3848.48974609375,4544.0,8.7234724489972
191,0.42224591970443726,0.918918918918919,0.987987987987988,333,512.6389949023724,0.0,3848.48974609375,4544.0,8.768812991998857
192,0.8934049010276794,0.8635014836795252,0.9436201780415431,337,570.5610054731369,0.0,3848.48974609375,4544.0,8.814707092009485
193,0.8266984820365906,0.8840579710144928,0.9420289855072463,345,547.3470220416784,0.0,3848.48974609375,4544.0,8.861265512008686
194,0.5090906620025635,0.9117647058823529,0.9676470588235294,340,513.5318491905928,0.0,3848.48974609375,4544.0,8.907430698003736
195,0.6805566549301147,0.9154518950437318,0.9504373177842566,343,536.047154083848,0.0,3848.48974609375,4544.0,8.953604093010654
196,0.08157874643802643,0.9785276073619632,1.0,326,203.59310553967953,0.0,3848.48974609375,4544.0,8.998179278001771
197,0.7134520411491394,0.8785942492012779,0.952076677316294,313,647.0508331358433,0.0,3848.48974609375,4544.0,9.041943276009988
198,1.1908924579620361,0.851123595505618,0.9101123595505618,356,628.1590843349695,0.0,3848.48974609375,4544.0,9.089993978006532
199,0.7090686559677124,0.9125364431486881,0.9387755102040817,343,502.91012185811996,0.0,3848.48974609375,4544.0,9.136250527997618
200,0.5201824903488159,0.9345238095238095,0.9642857142857143,336,491.72785510122776,0.0,3848.48974609375,4544.0,9.181991951001692
201,0.7510821223258972,0.8929663608562691,0.9510703363914373,327,634.0996357798576,0.0,3848.48974609375,4544.0,9.227033950010082
202,1.0034894943237305,0.8625730994152047,0.9298245614035088,342,568.4318929761648,0.0,3848.48974609375,4544.0,9.273376178010949
203,0.9194405674934387,0.8898305084745762,0.9265536723163842,354,542.7719794809818,0.0,3848.48974609375,4544.0,9.320750191996922
204,1.3232353925704956,0.8067226890756303,0.896358543417367,357,744.0437078773975,0.0,3848.48974609375,4544.0,9.368711250004708
205,0.6648884415626526,0.9325842696629213,0.9550561797752809,356,511.83820447325706,0.0,3848.48974609375,4544.0,9.416085607008426
206,0.41250157356262207,0.9550898203592815,0.9700598802395209,334,405.1783471852541,0.0,3848.48974609375,4544.0,9.46158399900014
207,0.3045344650745392,0.9520958083832335,0.9700598802395209,334,373.8212912082672,0.0,3848.48974609375,4544.0,9.507149985001888
208,0.3722039759159088,0.9538461538461539,0.9784615384615385,325,392.99399967491627,0.0,3848.48974609375,4544.0,9.551902922001318
209,0.593988299369812,0.9040247678018576,0.9535603715170279,323,555.2621910274029,0.0,3848.48974609375,4544.0,9.596697287008283
210,0.5063391923904419,0.9440993788819876,0.9596273291925466,322,486.92776188254356,0.0,3848.48974609375,4544.0,9.641004418997909
211,0.31847476959228516,0.9538461538461539,0.9784615384615385,325,379.41172318160534,0.0,3848.48974609375,4544.0,9.685782826010836
212,0.9078733325004578,0.8501529051987767,0.9327217125382263,327,635.1662428677082,0.0,3848.48974609375,4544.0,9.73073317699891
213,1.071642518043518,0.8704225352112676,0.9295774647887324,355,665.6366415321827,0.0,3848.48974609375,4544.0,9.778420429996913
214,0.8751012682914734,0.857566765578635,0.9109792284866469,337,618.4555129557848,0.0,3848.48974609375,4544.0,9.82453140099824
215,0.6768612265586853,0.9201183431952663,0.9526627218934911,338,571.6445193886757,0.0,3848.48974609375,4544.0,9.870274692002567
216,0.5999065041542053,0.9039039039039038,0.9459459459459459,333,511.5587983429432,0.0,3848.48974609375,4544.0,9.915608477007481
217,0.8810067176818848,0.8918128654970761,0.935672514619883,342,547.2065764069557,0.0,3848.48974609375,4544.0,9.961969884010614
